LocationID,Location,AdminLocation1,AdminLocation1Latitude,AdminLocation1Longitude
11471,Lahj -> Al Musaymir,Lahj,12.96593663,44.41733354
11472,Sa'ada -> Haydan,Sa'ada,17.25112185,43.50274965
11473,Abyan -> Zingibar,Abyan,13.6955485,46.50340692
11474,Hajjah -> Bani Qa'is,Hajjah,16.27488061,43.11225315
11475,Al Hudaydah -> Al Qanawis -> Deer Dahmash,Al Hudaydah,15.00062889,43.04031959
11476,Al Hudaydah -> As Sukhnah -> Al-Aqaryah,Al Hudaydah,15.00062889,43.04031959
11477,Al Hudaydah -> As Sukhnah -> Al-Madafen,Al Hudaydah,15.00062889,43.04031959
11478,Al Hudaydah -> As Sukhnah -> Al-Damegh,Al Hudaydah,15.00062889,43.04031959
11479,Sana'a -> Bani Matar,Sana'a,15.12394358,44.78727759
11480,Al Jawf -> Al Maton,Al Jawf,16.76813934,46.01014819
11481,Amran -> Kharif,Amran,16.3570904,43.87269369
11482,Ibb -> As Sayyani,Ibb,14.05521633,44.26319019
11483,Sana'a,Sana'a,15.12394358,44.78727759
11484,Al Jawf -> Bart Al Anan,Al Jawf,16.76813934,46.01014819
11485,Hajjah -> Hajjah City,Hajjah,16.27488061,43.11225315
11486,Sa'ada -> Monabbih,Sa'ada,17.25112185,43.50274965
11487,Al Dhale'e -> Jahaf,Al Dhale'e,13.85996808,44.67423913
11488,Al Dhale'e -> Al Azariq,Al Dhale'e,13.85996808,44.67423913
11489,Al Hudaydah -> Bajil,Al Hudaydah,15.00062889,43.04031959
11490,Ibb -> Al Udayn,Ibb,14.05521633,44.26319019
11491,Sa'ada -> Razih,Sa'ada,17.25112185,43.50274965
11492,Ibb -> Hazm Al Udayn,Ibb,14.05521633,44.26319019
11493,Ibb -> Mudhaykhirah,Ibb,14.05521633,44.26319019
11494,Sana'a -> Manakhah -> Manakhah,Sana'a,15.12394358,44.78727759
11495,Hajjah,Hajjah,16.27488061,43.11225315
11496,Abyan -> Rasad,Abyan,13.6955485,46.50340692
11497,Al Hudaydah -> Az Zuhrah -> Noaman,Al Hudaydah,15.00062889,43.04031959
11498,Al Hudaydah -> Az Zuhrah -> Deer Al-Sayed,Al Hudaydah,15.00062889,43.04031959
11499,Hajjah -> Abs -> Bani Ahmed,Hajjah,16.27488061,43.11225315
11500,Hajjah -> Hayran -> Bani Fadhel,Hajjah,16.27488061,43.11225315
11501,Hajjah -> Abs -> Abs,Hajjah,16.27488061,43.11225315
11502,Hajjah -> Abs -> Dabn,Hajjah,16.27488061,43.11225315
11503,Al Hudaydah -> Az Zuhrah -> Deer Mansour,Al Hudaydah,15.00062889,43.04031959
11504,Hajjah -> Hayran -> Al-Masharefah,Hajjah,16.27488061,43.11225315
11505,Al Hudaydah -> Az Zuhrah -> Cadf Bani Odhaby,Al Hudaydah,15.00062889,43.04031959
11506,Dhamar -> Jabal Ash sharq,Dhamar,14.50737016,44.42760976
11507,Hadramaut -> Al Mukalla -> Hamam,Hadramaut,16.80924424,48.84638589
11508,Hadramaut -> Ghayl Ba Wazir -> Ras Al-Aqeim,Hadramaut,16.80924424,48.84638589
11509,Hadramaut -> Al Mukalla -> Bein Al-Jebal,Hadramaut,16.80924424,48.84638589
11510,Hadramaut -> Ghayl Ba Wazir -> Al-Carah,Hadramaut,16.80924424,48.84638589
11511,Hadramaut -> Al Mukalla -> Al-Masna,Hadramaut,16.80924424,48.84638589
11512,Hadramaut -> Ghayl Ba Wazir -> Gheil Al-Halekah,Hadramaut,16.80924424,48.84638589
11513,Hadramaut -> Ghayl Ba Wazir,Hadramaut,16.80924424,48.84638589
11514,Hadramaut -> Ghayl Ba Wazir -> Al-Eiuon,Hadramaut,16.80924424,48.84638589
11515,Hadramaut -> Ghayl Ba Wazir -> Ghail Ba Wazir,Hadramaut,16.80924424,48.84638589
11516,Hadramaut -> Al Mukalla,Hadramaut,16.80924424,48.84638589
11517,Shabwah -> Ataq,Shabwah,14.67178974,46.95556076
11518,Shabwah -> Habban,Shabwah,14.67178974,46.95556076
11519,Abyan -> Sarar,Abyan,13.6955485,46.50340692
11520,Aden -> Dar Sad,Aden,12.84865928,45.00201169
11521,Al Hudaydah -> Al Qanawis -> Al-Hameis,Al Hudaydah,15.00062889,43.04031959
11522,Lahj -> Al Qabbaytah -> Al-Dhabrah,Lahj,12.96593663,44.41733354
11523,Sana'a -> Hamdan -> Dharwan,Sana'a,15.12394358,44.78727759
11524,Marib -> Harib Al Qaramish,Marib,15.56841151,45.76081505
11525,Marib -> Marib,Marib,15.56841151,45.76081505
11526,Marib -> Marib City,Marib,15.56841151,45.76081505
11527,Al Jawf -> Rajuzah,Al Jawf,16.76813934,46.01014819
11528,Al Hudaydah -> Al Hajjaylah -> Al-Hujailah,Al Hudaydah,15.00062889,43.04031959
11529,Hajjah -> Aflah Al Yaman -> Al-Mezab,Hajjah,16.27488061,43.11225315
11530,Hajjah -> Hajjah,Hajjah,16.27488061,43.11225315
11531,Hajjah -> Ash Shaghadirah -> Al-Hawyah,Hajjah,16.27488061,43.11225315
11532,Lahj -> Al Maqatirah -> Al-Cabeebah,Lahj,12.96593663,44.41733354
11533,Lahj -> Al Maqatirah -> Al-Maseejd,Lahj,12.96593663,44.41733354
11534,Lahj -> Al Maqatirah -> Al-Haneeshah,Lahj,12.96593663,44.41733354
11535,Lahj -> Al Maqatirah -> Al-Mahraqah,Lahj,12.96593663,44.41733354
11536,Lahj -> Al Maqatirah -> Araf,Lahj,12.96593663,44.41733354
11537,Lahj -> Al Maqatirah -> Al-Mahelah,Lahj,12.96593663,44.41733354
11538,Lahj -> Al Maqatirah -> Al-Barh,Lahj,12.96593663,44.41733354
11539,Sana'a -> Sa'fan -> Al-Zabyah,Sana'a,15.12394358,44.78727759
11540,Al Hudaydah -> Bura -> Bani Al-Abadi,Al Hudaydah,15.00062889,43.04031959
11541,Al Hudaydah -> Bura -> Al-Qad,Al Hudaydah,15.00062889,43.04031959
11542,Al Hudaydah -> Bura -> Al-Caheb,Al Hudaydah,15.00062889,43.04031959
11543,Al Hudaydah -> Bura -> Al-Nashah,Al Hudaydah,15.00062889,43.04031959
11544,Al Hudaydah -> As Sukhnah -> Coheil,Al Hudaydah,15.00062889,43.04031959
11545,Al Hudaydah -> Bura -> Al-Buaymi,Al Hudaydah,15.00062889,43.04031959
11546,Al Hudaydah -> Bura -> Al-Merkham,Al Hudaydah,15.00062889,43.04031959
11547,Al Hudaydah -> Bura -> Odhr,Al Hudaydah,15.00062889,43.04031959
11548,Al Hudaydah -> Bura -> Beineen,Al Hudaydah,15.00062889,43.04031959
11549,Al Hudaydah -> Bura -> Al-Dhareef,Al Hudaydah,15.00062889,43.04031959
11550,Al Hudaydah -> Bura -> Eiuon,Al Hudaydah,15.00062889,43.04031959
11551,Al Hudaydah -> Bura -> Acamat Al-Sharf,Al Hudaydah,15.00062889,43.04031959
11552,Al Hudaydah -> Bura -> Mahwal,Al Hudaydah,15.00062889,43.04031959
11553,Al Hudaydah -> Bura -> Jailan,Al Hudaydah,15.00062889,43.04031959
11554,Al Hudaydah -> Bura -> Abr Sad,Al Hudaydah,15.00062889,43.04031959
11555,Al Hudaydah -> Bura -> Haz Al-Shamah,Al Hudaydah,15.00062889,43.04031959
11556,Al Hudaydah -> Bura -> Al-Jahatemah,Al Hudaydah,15.00062889,43.04031959
11557,Al Hudaydah -> Bura -> Al-Cubah,Al Hudaydah,15.00062889,43.04031959
11558,Al Hudaydah -> Bura -> Al-Thari,Al Hudaydah,15.00062889,43.04031959
11559,Al Hudaydah -> Bura -> Reqab,Al Hudaydah,15.00062889,43.04031959
11560,Al Hudaydah -> Bura -> Rajn,Al Hudaydah,15.00062889,43.04031959
11561,Hadramaut -> Al Abr,Hadramaut,16.80924424,48.84638589
11562,Lahj -> Al Milah,Lahj,12.96593663,44.41733354
11563,Al Hudaydah -> Az Zaydiyah,Al Hudaydah,15.00062889,43.04031959
11564,Hadramaut -> Yabuth,Hadramaut,16.80924424,48.84638589
11565,Hadramaut -> Adh Dhlia'ah,Hadramaut,16.80924424,48.84638589
11566,Ibb,Ibb,14.05521633,44.26319019
11567,Taizz,Taizz,13.39753802,43.68772167
11568,Abyan -> Al Wade'a,Abyan,13.6955485,46.50340692
11569,Abyan -> Mudiyah,Abyan,13.6955485,46.50340692
11570,Abyan -> Lawdar,Abyan,13.6955485,46.50340692
11571,Aden -> Al Buraiqeh,Aden,12.84865928,45.00201169
11572,Hajjah -> Al Jamimah,Hajjah,16.27488061,43.11225315
11573,Hajjah -> Bakil Al Mir,Hajjah,16.27488061,43.11225315
11574,Hajjah -> Washhah,Hajjah,16.27488061,43.11225315
11575,Hajjah -> Ash Shaghadirah,Hajjah,16.27488061,43.11225315
11576,Hajjah -> Kushar,Hajjah,16.27488061,43.11225315
11577,Al Dhale'e,Al Dhale'e,13.85996808,44.67423913
11578,Amran -> Al Ashah,Amran,16.3570904,43.87269369
11579,Amran -> Al Madan,Amran,16.3570904,43.87269369
11580,Amran -> Harf Sufyan,Amran,16.3570904,43.87269369
11581,Amran -> As Sawd,Amran,16.3570904,43.87269369
11582,Al Bayda -> Mukayras,Al Bayda,14.21742373,45.55495025
11583,Al Bayda -> Rada',Al Bayda,14.21742373,45.55495025
11584,Al Bayda -> Radman Al Awad,Al Bayda,14.21742373,45.55495025
11585,Al Bayda -> Al Bayda City,Al Bayda,14.21742373,45.55495025
11586,Al Bayda -> Al Bayda,Al Bayda,14.21742373,45.55495025
11587,Al Bayda -> Al Malagim,Al Bayda,14.21742373,45.55495025
11588,Al Bayda,Al Bayda,14.21742373,45.55495025
11589,Al Bayda -> Ash Sharyah,Al Bayda,14.21742373,45.55495025
11590,Taizz -> At Ta'iziyah,Taizz,13.39753802,43.68772167
11591,Taizz -> Al Wazi'iyah,Taizz,13.39753802,43.68772167
11592,Taizz -> Al  Mukha,Taizz,13.39753802,43.68772167
11593,Taizz -> Shara'b Ar Rawnah,Taizz,13.39753802,43.68772167
11594,Taizz -> Maqbanah,Taizz,13.39753802,43.68772167
11595,Dhamar -> Dhamar City,Dhamar,14.50737016,44.42760976
11596,Dhamar -> Utmah,Dhamar,14.50737016,44.42760976
11597,Dhamar -> Jahran,Dhamar,14.50737016,44.42760976
11598,Dhamar -> Anss,Dhamar,14.50737016,44.42760976
11599,Dhamar -> Wusab Al Ali,Dhamar,14.50737016,44.42760976
11600,Al Mahwit,Al Mahwit,15.40140161,43.59523566
11601,Amanat Al Asimah -> As Sabain,Amanat Al Asimah,15.36598719,44.2020645
11602,Amanat Al Asimah -> Shu'aub,Amanat Al Asimah,15.36598719,44.2020645
11603,Amanat Al Asimah -> Ma'ain,Amanat Al Asimah,15.36598719,44.2020645
11604,Amanat Al Asimah -> Az'zal,Amanat Al Asimah,15.36598719,44.2020645
11605,Amanat Al Asimah -> Bani Al Harith,Amanat Al Asimah,15.36598719,44.2020645
11606,Raymah,Raymah,14.59985617,43.68772167
11607,Amran,Amran,16.3570904,43.87269369
11608,Raymah -> Kusmah,Raymah,14.59985617,43.68772167
11609,Raymah -> As Salafiyah,Raymah,14.59985617,43.68772167
11610,Raymah -> Al Jafariyah,Raymah,14.59985617,43.68772167
11611,Raymah -> Mazhar,Raymah,14.59985617,43.68772167
11612,Raymah -> Al Jabin,Raymah,14.59985617,43.68772167
11613,Raymah -> Bilad At Ta'am,Raymah,14.59985617,43.68772167
11614,Dhamar -> Al Hada,Dhamar,14.50737016,44.42760976
11615,Dhamar -> Jahran -> Mabr,Dhamar,14.50737016,44.42760976
11616,Al Mahwit -> Hufash,Al Mahwit,15.40140161,43.59523566
11617,Al Mahwit -> Shibam Kawkaban,Al Mahwit,15.40140161,43.59523566
11618,Al Mahwit -> Al Mahwait City,Al Mahwit,15.40140161,43.59523566
11619,Al Mahwit -> Al Khabt,Al Mahwit,15.40140161,43.59523566
11620,Al Mahwit -> At Tawilah,Al Mahwit,15.40140161,43.59523566
11621,Al Mahwit -> Bani Sa'd,Al Mahwit,15.40140161,43.59523566
11622,Al Mahwit -> Milhan,Al Mahwit,15.40140161,43.59523566
11623,Abyan,Abyan,13.6955485,46.50340692
11624,Aden,Aden,12.84865928,45.00201169
11625,Amanat Al Asimah,Amanat Al Asimah,15.36598719,44.2020645
11626,Dhamar,Dhamar,14.50737016,44.42760976
11627,Taizz -> Ash Shamayatayn,Taizz,13.39753802,43.68772167
11628,Ibb -> Mudhaykhirah -> Al-Ozlah,Ibb,14.05521633,44.26319019
11629,Ibb -> Mudhaykhirah -> Al-Reis,Ibb,14.05521633,44.26319019
11630,Ibb -> Mudhaykhirah ->  Al-Nejd Market,Ibb,14.05521633,44.26319019
11631,Ibb -> Mudhaykhirah -> Mutheikhrah,Ibb,14.05521633,44.26319019
11632,Dhamar -> Dawran Aness,Dhamar,14.50737016,44.42760976
11633,Lahj -> Tuban -> Anqoudah,Lahj,12.96593663,44.41733354
11634,Lahj -> Tuban -> Al-Anad,Lahj,12.96593663,44.41733354
11635,Lahj -> Tuban -> Sefyan,Lahj,12.96593663,44.41733354
11636,Lahj -> Tuban -> Al-Khadad,Lahj,12.96593663,44.41733354
11637,Lahj -> Tuban -> Joal Yemani,Lahj,12.96593663,44.41733354
11638,Lahj -> Tuban -> Zaydah,Lahj,12.96593663,44.41733354
11639,Lahj -> Tuban -> Bait Eyadh,Lahj,12.96593663,44.41733354
11640,Lahj -> Tuban -> Cadmah Owad Ali,Lahj,12.96593663,44.41733354
11641,Lahj -> Tuban -> Al-What,Lahj,12.96593663,44.41733354
11642,Lahj -> Tuban -> Joal Hasan,Lahj,12.96593663,44.41733354
11643,Lahj -> Tuban -> Abr Badr,Lahj,12.96593663,44.41733354
11644,Lahj -> Tuban -> Al-Hasky,Lahj,12.96593663,44.41733354
11645,Lahj -> Tuban -> Tahrour,Lahj,12.96593663,44.41733354
11646,Al Hudaydah -> Al Khawkhah,Al Hudaydah,15.00062889,43.04031959
11647,Al Hudaydah -> At Tuhayat,Al Hudaydah,15.00062889,43.04031959
11648,Al Hudaydah -> As Salif,Al Hudaydah,15.00062889,43.04031959
11649,Al Hudaydah -> Bura -> Manoub,Al Hudaydah,15.00062889,43.04031959
11650,Al Hudaydah -> Bura -> Antarah,Al Hudaydah,15.00062889,43.04031959
11651,Al Hudaydah -> Bura -> Al-Gheileen,Al Hudaydah,15.00062889,43.04031959
11652,Al Hudaydah -> Bura -> Al-Zeraei,Al Hudaydah,15.00062889,43.04031959
11653,Al Mahwit -> Bani Sa'd -> Al-Carb,Al Mahwit,15.40140161,43.59523566
11654,Al Hudaydah -> Al Mighlaf,Al Hudaydah,15.00062889,43.04031959
11655,Al Hudaydah -> Al Mansuriyah,Al Hudaydah,15.00062889,43.04031959
11656,Taizz -> Dimnat Khadir,Taizz,13.39753802,43.68772167
11657,Lahj -> Al Qabbaytah,Lahj,12.96593663,44.41733354
11658,Al Dhale'e -> Al Husha,Al Dhale'e,13.85996808,44.67423913
11659,Al Hudaydah -> Az Zaydiyah -> Qaryat Al-Hashaberah,Al Hudaydah,15.00062889,43.04031959
11660,Al Hudaydah -> Bayt Al Faqiah -> Al-Muzahrah,Al Hudaydah,15.00062889,43.04031959
11661,Al Hudaydah -> Bayt Al Faqiah -> Bani Maqboul,Al Hudaydah,15.00062889,43.04031959
11662,Al Hudaydah -> Bayt Al Faqiah -> Bait Al-Faqeeh,Al Hudaydah,15.00062889,43.04031959
11663,Al Hudaydah -> Az Zaydiyah -> Az Zaydiyah,Al Hudaydah,15.00062889,43.04031959
11664,Al Mahwit -> Ar Rujum -> Sahl Baqel,Al Mahwit,15.40140161,43.59523566
11665,Al Mahwit -> Ar Rujum -> Al-Jazb,Al Mahwit,15.40140161,43.59523566
11666,Al Mahwit -> Ar Rujum -> Al-Dhohr,Al Mahwit,15.40140161,43.59523566
11667,Al Mahwit -> Ar Rujum -> Al-Jalbah,Al Mahwit,15.40140161,43.59523566
11668,Al Mahwit -> Ar Rujum,Al Mahwit,15.40140161,43.59523566
11669,Al Mahwit -> Ar Rujum -> Al-Rujom,Al Mahwit,15.40140161,43.59523566
11670,Al Mahwit -> Ar Rujum -> Rawhan,Al Mahwit,15.40140161,43.59523566
11671,Amran -> Raydah -> Reidah,Amran,16.3570904,43.87269369
11672,Abyan -> Al Mahfad,Abyan,13.6955485,46.50340692
11673,Aden -> Craiter,Aden,12.84865928,45.00201169
11674,Hajjah -> Khayran Al Muharraq,Hajjah,16.27488061,43.11225315
11675,Al Hudaydah -> At Tuhayat -> Al-Tuheita,Al Hudaydah,15.00062889,43.04031959
11676,Hajjah -> Mustaba,Hajjah,16.27488061,43.11225315
11677,Hajjah -> Aflah Al Yaman,Hajjah,16.27488061,43.11225315
11678,Al Bayda -> Al Bayda City -> Al-Baida City,Al Bayda,14.21742373,45.55495025
11679,Al Hudaydah -> Bajil -> Deer Bareih,Al Hudaydah,15.00062889,43.04031959
11680,Al Hudaydah -> Bajil -> Al-Damn,Al Hudaydah,15.00062889,43.04031959
11681,Al Hudaydah -> As Sukhnah -> Deer Al-Hadeish,Al Hudaydah,15.00062889,43.04031959
11682,Al Hudaydah -> Bajil -> Al-Meshwaf,Al Hudaydah,15.00062889,43.04031959
11683,Hajjah -> Abs -> Barman,Hajjah,16.27488061,43.11225315
11684,Hajjah -> Abs -> Al-Makhzan Bani Ahmed,Hajjah,16.27488061,43.11225315
11685,Hajjah -> Hayran -> Bani Al-Mash,Hajjah,16.27488061,43.11225315
11686,Hajjah -> Abs -> Al-Nawahi Al-Sofla,Hajjah,16.27488061,43.11225315
11687,Hajjah -> Abs -> Al-Okashyah,Hajjah,16.27488061,43.11225315
11688,Hajjah -> Hayran -> Bani Al-Khamj,Hajjah,16.27488061,43.11225315
11689,Hajjah -> Hayran -> Al-Awja,Hajjah,16.27488061,43.11225315
11690,Hajjah -> Hayran -> Al-Sadah,Hajjah,16.27488061,43.11225315
11691,Hajjah -> Abs -> Al-Hujrah,Hajjah,16.27488061,43.11225315
11692,Hajjah -> Abs -> Shab Al-Doush,Hajjah,16.27488061,43.11225315
11693,Hajjah -> Hayran -> Al-Deer,Hajjah,16.27488061,43.11225315
11694,Hajjah -> Abs -> Al-Mehsam,Hajjah,16.27488061,43.11225315
11695,Hajjah -> Hayran -> Qatbah Bani Al-Aati,Hajjah,16.27488061,43.11225315
11696,Hajjah -> Abs -> Al-Hamur,Hajjah,16.27488061,43.11225315
11697,Hajjah -> Hayran -> Al-Khowaryah,Hajjah,16.27488061,43.11225315
11698,Hajjah -> Abs -> Al-Melakhah,Hajjah,16.27488061,43.11225315
11699,Taizz -> Mawiyah,Taizz,13.39753802,43.68772167
11700,Taizz -> Al Qahirah,Taizz,13.39753802,43.68772167
11701,Taizz -> Al Mudhaffar,Taizz,13.39753802,43.68772167
11702,Lahj -> Tuban,Lahj,12.96593663,44.41733354
11703,Taizz -> Al Mawasit,Taizz,13.39753802,43.68772167
11704,Shabwah,Shabwah,14.67178974,46.95556076
11705,Hadramaut,Hadramaut,16.80924424,48.84638589
11706,Sa'ada,Sa'ada,17.25112185,43.50274965
11707,Lahj,Lahj,12.96593663,44.41733354
11708,Al Hudaydah,Al Hudaydah,15.00062889,43.04031959
11709,Ibb -> Dhi As Sufal,Ibb,14.05521633,44.26319019
11710,Hajjah -> Ku'aydinah,Hajjah,16.27488061,43.11225315
11711,Sana'a -> Arhab,Sana'a,15.12394358,44.78727759
11712,Al Hudaydah -> Az Zuhrah,Al Hudaydah,15.00062889,43.04031959
11713,Sana'a -> Attyal,Sana'a,15.12394358,44.78727759
11714,Al Dhale'e -> Damt,Al Dhale'e,13.85996808,44.67423913
11715,Hadramaut -> Brom Mayfa,Hadramaut,16.80924424,48.84638589
11716,Ibb -> Dhi As Sufal -> Al-Qaedah,Ibb,14.05521633,44.26319019
11717,Marib -> Medghal,Marib,15.56841151,45.76081505
11718,Marib -> Sirwah,Marib,15.56841151,45.76081505
11719,Dhamar -> Mayfa'at Anss,Dhamar,14.50737016,44.42760976
11720,Dhamar -> Maghirib Ans,Dhamar,14.50737016,44.42760976
11721,Shabwah -> Ataq -> Ataq,Shabwah,14.67178974,46.95556076
11722,Al Hudaydah -> Al Marawi'ah -> Al Marawi'ah,Al Hudaydah,15.00062889,43.04031959
11723,Al Hudaydah -> Bajil -> Al-Zawmah,Al Hudaydah,15.00062889,43.04031959
11724,Al Hudaydah -> Al Marawi'ah -> Al-Afjyah,Al Hudaydah,15.00062889,43.04031959
11725,Sana'a -> Sa'fan -> Al-Mazabah,Sana'a,15.12394358,44.78727759
11726,Sana'a -> Sa'fan -> Al-Wajrah,Sana'a,15.12394358,44.78727759
11727,Sana'a -> Sa'fan -> Asbab,Sana'a,15.12394358,44.78727759
11728,Sana'a -> Sa'fan -> Al-Maghareb,Sana'a,15.12394358,44.78727759
11729,Sana'a -> Sa'fan -> Rowabah,Sana'a,15.12394358,44.78727759
11730,Sana'a -> Sa'fan -> Al-Hesn (Fort),Sana'a,15.12394358,44.78727759
11731,Sana'a -> Sa'fan -> Al-Marawelah,Sana'a,15.12394358,44.78727759
11732,Sana'a -> Sa'fan -> Al-Shuabah,Sana'a,15.12394358,44.78727759
11733,Sana'a -> Sa'fan -> Shalwal,Sana'a,15.12394358,44.78727759
11734,Sana'a -> Sa'fan -> Al-Acamah,Sana'a,15.12394358,44.78727759
11735,Sana'a -> Sa'fan -> Har Wadi,Sana'a,15.12394358,44.78727759
11736,Al Hudaydah -> Al Mansuriyah -> Al-Jroup,Al Hudaydah,15.00062889,43.04031959
11737,Al Hudaydah -> Al Mansuriyah -> Al-Mahwa Al-Asfal,Al Hudaydah,15.00062889,43.04031959
11738,Al Hudaydah -> Al Garrahi -> Al Garrahi,Al Hudaydah,15.00062889,43.04031959
11739,Al Hudaydah -> Al Garrahi -> Mahwa Al-Mashra,Al Hudaydah,15.00062889,43.04031959
11740,Al Hudaydah -> Al Mansuriyah -> Al-Lejam Al-Asfal,Al Hudaydah,15.00062889,43.04031959
11741,Al Hudaydah -> Al Mansuriyah -> Al-Radhyah,Al Hudaydah,15.00062889,43.04031959
11742,Al Hudaydah -> Al Garrahi -> Al-Mazra,Al Hudaydah,15.00062889,43.04031959
11743,Al Hudaydah -> Al Mansuriyah -> Yafa'ah,Al Hudaydah,15.00062889,43.04031959
11744,Al Hudaydah -> Al Garrahi -> Al-Jar,Al Hudaydah,15.00062889,43.04031959
11745,Al Hudaydah -> Al Mansuriyah -> Al-Mashreq,Al Hudaydah,15.00062889,43.04031959
11746,Hajjah -> Abs -> Shafar,Hajjah,16.27488061,43.11225315
11747,Hajjah -> Abs -> Al-Aredh,Hajjah,16.27488061,43.11225315
11748,Hajjah -> Abs -> Bani Dobsh,Hajjah,16.27488061,43.11225315
11749,Hajjah -> Abs -> Al-Masarah Al-Olya,Hajjah,16.27488061,43.11225315
11750,Al Dhale'e -> Al Azariq -> Mathad,Al Dhale'e,13.85996808,44.67423913
11751,Al Dhale'e -> Al Azariq -> Al-Qafly,Al Dhale'e,13.85996808,44.67423913
11752,Al Dhale'e -> Al Azariq -> Araef,Al Dhale'e,13.85996808,44.67423913
11753,Al Dhale'e -> Al Azariq -> Al-Rawnah,Al Dhale'e,13.85996808,44.67423913
11754,Al Dhale'e -> Al Azariq -> Tawrasah,Al Dhale'e,13.85996808,44.67423913
11755,Al Dhale'e -> Al Azariq -> Al-Haql,Al Dhale'e,13.85996808,44.67423913
11756,Al Hudaydah -> Bura,Al Hudaydah,15.00062889,43.04031959
11757,Hajjah -> Wadhrah,Hajjah,16.27488061,43.11225315
11758,Al Hudaydah -> Az Zaydiyah -> Deer Aslah,Al Hudaydah,15.00062889,43.04031959
11759,Al Hudaydah -> Az Zaydiyah -> Deer Ghorab,Al Hudaydah,15.00062889,43.04031959
11760,Hajjah -> Al Mahabishah,Hajjah,16.27488061,43.11225315
11761,Hajjah -> Kuhlan Ash Sharaf,Hajjah,16.27488061,43.11225315
11762,Hajjah -> Ash Shahil,Hajjah,16.27488061,43.11225315
11763,Al Bayda -> As Sawma'ah,Al Bayda,14.21742373,45.55495025
11764,Al Bayda -> Az Zahir,Al Bayda,14.21742373,45.55495025
11765,Al Bayda -> At Taffah,Al Bayda,14.21742373,45.55495025
11766,Al Jawf,Al Jawf,16.76813934,46.01014819
11767,Marib,Marib,15.56841151,45.76081505
11768,Al Maharah,Al Maharah,16.59344354,51.59013758
11769,Al Hudaydah -> Zabid,Al Hudaydah,15.00062889,43.04031959
11770,Amanat Al Asimah -> Assafi'yah,Amanat Al Asimah,15.36598719,44.2020645
11771,Hajjah -> Mabyan,Hajjah,16.27488061,43.11225315
11772,Amanat Al Asimah -> Al Wahdah,Amanat Al Asimah,15.36598719,44.2020645
11773,Amanat Al Asimah -> Old City,Amanat Al Asimah,15.36598719,44.2020645
11774,Al Jawf -> Al Maslub,Al Jawf,16.76813934,46.01014819
11775,Taizz -> Mawza,Taizz,13.39753802,43.68772167
11776,Al Hudaydah -> Al Qanawis,Al Hudaydah,15.00062889,43.04031959
11777,Al Hudaydah -> Al Marawi'ah,Al Hudaydah,15.00062889,43.04031959
11778,Al Hudaydah -> Al Mina,Al Hudaydah,15.00062889,43.04031959
11779,Al Hudaydah -> Zabid -> Al-Baratah,Al Hudaydah,15.00062889,43.04031959
11780,Al Hudaydah -> Al Hawak -> Al-Mandhar,Al Hudaydah,15.00062889,43.04031959
11781,Al Hudaydah -> Az Zaydiyah -> Al-Banaya,Al Hudaydah,15.00062889,43.04031959
11782,Al Hudaydah -> Bayt Al Faqiah -> Al-Abasy,Al Hudaydah,15.00062889,43.04031959
11783,Al Hudaydah -> Ad Durayhimi,Al Hudaydah,15.00062889,43.04031959
11784,Al Hudaydah -> Al Hawak,Al Hudaydah,15.00062889,43.04031959
11785,Lahj -> Al Madaribah Wa Al Arah,Lahj,12.96593663,44.41733354
11786,Taizz -> Sabir Al Mawadim,Taizz,13.39753802,43.68772167
11787,Taizz -> Mawza -> Adeenah,Taizz,13.39753802,43.68772167
11788,Taizz -> Al Ma'afer -> Al-Careibyah,Taizz,13.39753802,43.68772167
11789,Lahj -> Tuban -> Al-Baruleitarya,Lahj,12.96593663,44.41733354
11790,Taizz -> Al  Mukha -> Thabab,Taizz,13.39753802,43.68772167
11791,Lahj -> Tuban -> Al-Mekhshabah,Lahj,12.96593663,44.41733354
11792,Taizz -> Al Ma'afer -> Al-Anyah,Taizz,13.39753802,43.68772167
11793,Lahj -> Al  Hawtah -> Al-Hawtah,Lahj,12.96593663,44.41733354
11794,Taizz -> Mawza -> Al-Hameidi,Taizz,13.39753802,43.68772167
11795,Taizz -> Ash Shamayatayn -> Al-Harthah,Taizz,13.39753802,43.68772167
11796,Taizz -> Al  Mukha -> Al-Arjoush,Taizz,13.39753802,43.68772167
11797,Taizz -> Al  Mukha -> Al-Cadahah,Taizz,13.39753802,43.68772167
11798,Taizz -> Ash Shamayatayn -> Al-Ghareif,Taizz,13.39753802,43.68772167
11799,Taizz -> Al Ma'afer -> Al-Batnah,Taizz,13.39753802,43.68772167
11800,Taizz -> Ash Shamayatayn -> Al-Qaedah,Taizz,13.39753802,43.68772167
11801,Taizz -> Mawza -> Al-Arary,Taizz,13.39753802,43.68772167
11802,Aden -> Al Buraiqeh -> Aden,Aden,12.84865928,45.00201169
11803,Abyan -> Jayshan,Abyan,13.6955485,46.50340692
11804,Al Bayda -> Al A'rsh,Al Bayda,14.21742373,45.55495025
11805,Aden -> Ash Shaikh Outhman,Aden,12.84865928,45.00201169
11806,Aden -> Al Mansura,Aden,12.84865928,45.00201169
11807,Al Dhale'e -> Al Hussein,Al Dhale'e,13.85996808,44.67423913
11808,Al Bayda -> Wald Rabi',Al Bayda,14.21742373,45.55495025
11809,Aden -> Al Mualla,Aden,12.84865928,45.00201169
